Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2019-08-12 12:36:47,"Pull",1h 6m,"Sumo Deadlift (Barbell)",1,40.0,8,0,0,"","Er fortsatt støl etter bein så tar det rolig med sumo",
2019-08-12 12:36:47,"Pull",1h 6m,"Sumo Deadlift (Barbell)",2,70.0,6,0,0,,,
2019-08-12 12:36:47,"Pull",1h 6m,"Sumo Deadlift (Barbell)",3,70.0,3,0,0,,,
2019-08-12 12:36:47,"Pull",1h 6m,"Sumo Deadlift (Barbell)",4,90.0,3,0,0,,,
2019-08-12 12:36:47,"Pull",1h 6m,"Sumo Deadlift (Barbell)",5,100.0,3,0,0,,,
2019-08-12 12:36:47,"Pull",1h 6m,"Sumo Deadlift (Barbell)",6,100.0,2,0,0,,,
2019-08-12 12:36:47,"Pull",1h 6m,"Pull Up",1,0.0,10,0,0,"Tok 1 pause imellom",,
2019-08-12 12:36:47,"Pull",1h 6m,"Pull Up",2,0.0,6,0,0,,,
2019-08-12 12:36:47,"Pull",1h 6m,"Pull Up",3,0.0,6,0,0,,,
2019-08-12 12:36:47,"Pull",1h 6m,"Shrug (Barbell)",1,60.0,23,0,0,"",,
2019-08-12 12:36:47,"Pull",1h 6m,"Shrug (Barbell)",2,60.0,20,0,0,,,
2019-08-12 12:36:47,"Pull",1h 6m,"Bent Over One Arm Row (Dumbbell)",1,16.0,12,0,0,"",,
2019-08-12 12:36:47,"Pull",1h 6m,"Bent Over One Arm Row (Dumbbell)",2,26.0,8,0,0,,,
2019-08-12 12:36:47,"Pull",1h 6m,"Bent Over One Arm Row (Dumbbell)",3,26.0,8,0,0,,,
2019-08-12 12:36:47,"Pull",1h 6m,"Bent Over One Arm Row (Dumbbell)",4,26.0,6,0,0,,,
2019-08-12 12:36:47,"Pull",1h 6m,"Reverse Fly (Dumbbell)",1,8.0,12,0,0,"",,
2019-08-12 12:36:47,"Pull",1h 6m,"Reverse Fly (Dumbbell)",2,8.0,10,0,0,,,
2019-08-12 12:36:47,"Pull",1h 6m,"Reverse Fly (Dumbbell)",3,8.0,10,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Bench Press (Barbell)",1,20.0,12,0,0,"","",
2019-08-14 12:10:14,"Push",52m,"Bench Press (Barbell)",2,40.0,12,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Bench Press (Barbell)",3,60.0,3,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Bench Press (Barbell)",4,65.0,3,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Bench Press (Barbell)",5,70.0,2,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Bench Press (Barbell)",6,65.0,3,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Bench Press (Barbell)",7,65.0,4,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Bench Press (Barbell)",8,65.0,3,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Strict Military Press (Barbell)",1,20.0,12,0,0,"",,
2019-08-14 12:10:14,"Push",52m,"Strict Military Press (Barbell)",2,30.0,6,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Strict Military Press (Barbell)",3,40.0,3,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Strict Military Press (Barbell)",4,40.0,3,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Strict Military Press (Barbell)",5,40.0,3,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Incline Bench Press (Dumbbell)",1,18.0,10,0,0,"",,
2019-08-14 12:10:14,"Push",52m,"Incline Bench Press (Dumbbell)",2,18.0,11,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Incline Bench Press (Dumbbell)",3,18.0,10,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Lateral Raise (Cable)",1,2.5,20,0,0,"",,
2019-08-14 12:10:14,"Push",52m,"Lateral Raise (Cable)",2,2.5,20,0,0,,,
2019-08-14 12:10:14,"Push",52m,"Lateral Raise (Cable)",3,2.5,20,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Sumo Deadlift (Barbell)",1,40.0,8,0,0,"","",
2019-08-19 16:18:35,"Pull",1m,"Sumo Deadlift (Barbell)",2,70.0,6,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Sumo Deadlift (Barbell)",3,70.0,3,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Sumo Deadlift (Barbell)",4,90.0,3,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Sumo Deadlift (Barbell)",5,110.0,3,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Sumo Deadlift (Barbell)",6,110.0,2,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Sumo Deadlift (Barbell)",7,100.0,3,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Pull Up",1,0.0,8,0,0,"",,
2019-08-19 16:18:35,"Pull",1m,"Pull Up",2,0.0,8,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Pull Up",3,0.0,8,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Seated Row (Cable)",1,33.0,6,0,0,"",,
2019-08-19 16:18:35,"Pull",1m,"Seated Row (Cable)",2,47.0,11,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Seated Row (Cable)",3,47.0,11,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Seated Row (Cable)",4,47.0,11,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Reverse Fly (Cable)",1,8.0,12,0,0,"",,
2019-08-19 16:18:35,"Pull",1m,"Reverse Fly (Cable)",2,8.0,12,0,0,,,
2019-08-19 16:18:35,"Pull",1m,"Reverse Fly (Cable)",3,8.0,12,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Incline Bench Press (Barbell)",1,20.0,12,0,0,"","",
2019-08-21 14:13:27,"Push",50m,"Incline Bench Press (Barbell)",2,40.0,6,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Incline Bench Press (Barbell)",3,50.0,3,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Incline Bench Press (Barbell)",4,60.0,3,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Incline Bench Press (Barbell)",5,60.0,3,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Incline Bench Press (Barbell)",6,60.0,3,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Incline Bench Press (Barbell)",7,60.0,3,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Incline Bench Press (Barbell)",8,60.0,3,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Strict Military Press (Barbell)",1,20.0,12,0,0,"",,
2019-08-21 14:13:27,"Push",50m,"Strict Military Press (Barbell)",2,30.0,6,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Strict Military Press (Barbell)",3,35.0,4,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Strict Military Press (Barbell)",4,35.0,4,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Strict Military Press (Barbell)",5,35.0,3,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Arnold Press (Dumbbell)",1,12.0,10,0,0,"",,
2019-08-21 14:13:27,"Push",50m,"Arnold Press (Dumbbell)",2,9.0,10,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Arnold Press (Dumbbell)",3,12.0,12,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Seated Row (Cable)",1,33.0,6,0,0,"",,
2019-08-21 14:13:27,"Push",50m,"Seated Row (Cable)",2,47.0,12,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Seated Row (Cable)",3,47.0,12,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Seated Row (Cable)",4,47.0,12,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Bicep Curl (Cable)",1,17.5,12,0,0,"",,
2019-08-21 14:13:27,"Push",50m,"Bicep Curl (Cable)",2,17.5,10,0,0,,,
2019-08-21 14:13:27,"Push",50m,"Bicep Curl (Cable)",3,15.0,10,0,0,,,
2019-08-22 12:21:39,"Pull",7s,"Sumo Deadlift (Barbell)",1,60.0,12,0,0,"","",
2019-08-22 12:21:39,"Pull",7s,"Sumo Deadlift (Barbell)",2,80.0,6,0,0,,,
2019-08-22 12:21:39,"Pull",7s,"Sumo Deadlift (Barbell)",3,100.0,3,0,0,,,
2019-08-22 12:21:39,"Pull",7s,"Sumo Deadlift (Barbell)",4,110.0,3,0,0,,,
2019-08-23 14:33:05,"Legs",23m,"Squat (Barbell)",1,20.0,12,0,0,"","Jeg funka ikke i dag",
2019-08-23 14:33:05,"Legs",23m,"Squat (Barbell)",2,60.0,8,0,0,,,
2019-08-23 14:33:05,"Legs",23m,"Squat (Barbell)",3,60.0,6,0,0,,,
2019-08-23 14:33:05,"Legs",23m,"Sumo Deadlift (Barbell)",1,60.0,12,0,0,"",,
2019-08-23 14:33:05,"Legs",23m,"Sumo Deadlift (Barbell)",2,90.0,3,0,0,,,
2019-08-23 14:33:05,"Legs",23m,"Sumo Deadlift (Barbell)",3,100.0,1,0,0,,,
2019-08-23 14:33:05,"Legs",23m,"Sumo Deadlift (Barbell)",4,110.0,2,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Bench Press (Barbell)",1,20.0,12,0,0,"","",
2019-08-24 14:13:51,"Push",35m,"Bench Press (Barbell)",2,40.0,12,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Bench Press (Barbell)",3,60.0,3,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Bench Press (Barbell)",4,65.0,3,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Bench Press (Barbell)",5,70.0,3,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Bench Press (Barbell)",6,70.0,3,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Bench Press (Barbell)",7,70.0,2,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Bench Press (Barbell)",8,60.0,5,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Overhead Press (Dumbbell)",1,9.0,10,0,0,"",,
2019-08-24 14:13:51,"Push",35m,"Overhead Press (Dumbbell)",2,9.0,12,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Overhead Press (Dumbbell)",3,9.0,12,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Overhead Press (Dumbbell)",4,9.0,12,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Chest Fly (Band)",1,7.5,10,0,0,"",,
2019-08-24 14:13:51,"Push",35m,"Chest Fly (Band)",2,7.5,10,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Chest Fly (Band)",3,2.5,10,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Chest Fly (Band)",4,2.5,10,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Triceps Extension",1,17.5,12,0,0,"",,
2019-08-24 14:13:51,"Push",35m,"Triceps Extension",2,17.5,12,0,0,,,
2019-08-24 14:13:51,"Push",35m,"Triceps Extension",3,15.0,12,0,0,,,
2019-08-25 15:45:38,"Pull",44m,"Sumo Deadlift (Barbell)",1,60.0,12,0,0,"","",
2019-08-25 15:45:38,"Pull",44m,"Sumo Deadlift (Barbell)",2,90.0,3,0,0,,,
2019-08-25 15:45:38,"Pull",44m,"Sumo Deadlift (Barbell)",3,110.0,3,0,0,,,
2019-08-25 15:45:38,"Pull",44m,"Sumo Deadlift (Barbell)",4,110.0,3,0,0,,,
2019-08-25 15:45:38,"Pull",44m,"Sumo Deadlift (Barbell)",5,110.0,3,0,0,,,
2019-08-25 15:45:38,"Pull",44m,"Pull Up",1,0.0,9,0,0,"",,
2019-08-25 15:45:38,"Pull",44m,"Pull Up",2,0.0,8,0,0,,,
2019-08-25 15:45:38,"Pull",44m,"Pull Up",3,0.0,6,0,0,,,
2019-08-25 15:45:38,"Pull",44m,"Bent Over One Arm Row (Dumbbell)",1,16.0,12,0,0,"",,
2019-08-25 15:45:38,"Pull",44m,"Bent Over One Arm Row (Dumbbell)",2,28.0,8,0,0,,,
2019-08-25 15:45:38,"Pull",44m,"Bent Over One Arm Row (Dumbbell)",3,28.0,6,0,0,,,
2019-08-25 15:45:38,"Pull",44m,"Bent Over One Arm Row (Dumbbell)",4,28.0,6,0,0,,,
2019-08-25 15:45:38,"Pull",44m,"Reverse Fly (Cable)",1,6.0,20,0,0,"",,
2019-08-26 14:39:06,"Push",50m,"Incline Bench Press (Barbell)",1,20.0,12,0,0,"","",
2019-08-26 14:39:06,"Push",50m,"Incline Bench Press (Barbell)",2,40.0,6,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Incline Bench Press (Barbell)",3,50.0,3,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Incline Bench Press (Barbell)",4,62.5,3,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Incline Bench Press (Barbell)",5,60.0,3,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Incline Bench Press (Barbell)",6,60.0,3,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Incline Bench Press (Barbell)",7,60.0,3,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Incline Bench Press (Barbell)",8,60.0,3,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Strict Military Press (Barbell)",1,20.0,12,0,0,"",,
2019-08-26 14:39:06,"Push",50m,"Strict Military Press (Barbell)",2,30.0,6,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Strict Military Press (Barbell)",3,40.0,2,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Strict Military Press (Barbell)",4,37.5,3,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Strict Military Press (Barbell)",5,37.5,3,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Seated Row (Cable)",1,33.0,10,0,0,"",,
2019-08-26 14:39:06,"Push",50m,"Seated Row (Cable)",2,47.0,12,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Seated Row (Cable)",3,57.0,8,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Seated Row (Cable)",4,57.0,8,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Bicep Curl (Barbell)",1,20.0,12,0,0,"",,
2019-08-26 14:39:06,"Push",50m,"Bicep Curl (Barbell)",2,20.0,12,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Bicep Curl (Barbell)",3,20.0,8,0,0,,,
2019-08-26 14:39:06,"Push",50m,"Shrug (Smith Machine)",1,50.0,20,0,0,"",,
2019-08-26 14:39:06,"Push",50m,"Shrug (Smith Machine)",2,50.0,20,0,0,,,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Bent Over Row (Barbell)",1,40.0,10,0,0,"","",
2019-09-04 15:14:53,"Afternoon Workout",27m,"Bent Over Row (Barbell)",2,50.0,10,0,0,,,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Bent Over Row (Barbell)",3,50.0,10,0,0,,,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Bent Over Row (Barbell)",4,50.0,10,0,0,,,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Bent Over Row (Barbell)",5,50.0,10,0,0,,,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Seated Overhead Press (Dumbbell)",1,14.0,10,0,0,"",,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Seated Overhead Press (Dumbbell)",2,14.0,10,0,0,,,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Seated Overhead Press (Dumbbell)",3,14.0,10,0,0,,,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Lateral Raise (Dumbbell)",1,6.0,19,0,0,"",,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Lateral Raise (Dumbbell)",2,6.0,15,0,0,,,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Lateral Raise (Dumbbell)",3,6.0,12,0,0,,,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Seated Row (Cable)",1,33.0,10,0,0,"",,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Seated Row (Cable)",2,47.0,10,0,0,,,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Seated Row (Cable)",3,47.0,10,0,0,,,
2019-09-04 15:14:53,"Afternoon Workout",27m,"Seated Row (Cable)",4,47.0,10,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Squat (Barbell)",1,20.0,12,0,0,"","",
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Squat (Barbell)",2,60.0,8,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Squat (Barbell)",3,60.0,6,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Squat (Barbell)",4,90.0,3,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Squat (Barbell)",5,90.0,3,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Squat (Barbell)",6,90.0,3,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Squat (Barbell)",7,90.0,3,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Bench Press (Barbell)",1,20.0,12,0,0,"",,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Bench Press (Barbell)",2,40.0,12,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Bench Press (Barbell)",3,60.0,3,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Bench Press (Barbell)",4,60.0,9,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Bench Press (Barbell)",5,60.0,9,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Bench Press (Barbell)",6,60.0,9,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Chin Up",1,5.0,6,0,0,"",,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Chin Up",2,5.0,5,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Chin Up",3,0.0,6,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Chin Up",4,0.0,6,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Overhead Press (Barbell)",1,35.0,6,0,0,"",,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Overhead Press (Barbell)",2,35.0,6,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Overhead Press (Barbell)",3,35.0,6,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Overhead Press (Barbell)",4,35.0,5,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Pendlay Row (Barbell)",1,40.0,8,0,0,"",,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Pendlay Row (Barbell)",2,40.0,8,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Pendlay Row (Barbell)",3,40.0,8,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Chest Dip",1,0.0,6,0,0,"",,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Chest Dip",2,10.0,6,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Chest Dip",3,10.0,6,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Bicep Curl (Cable)",1,17.5,12,0,0,"",,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Bicep Curl (Cable)",2,17.5,10,0,0,,,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Triceps Pushdown (Cable - Straight Bar)",1,21.25,10,0,0,"",,
2019-09-29 11:26:36,"Økt 1 - Squats + Overkropp",1h 20m,"Triceps Pushdown (Cable - Straight Bar)",2,21.25,10,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Sumo Deadlift (Barbell)",1,60.0,12,0,0,"","",
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Sumo Deadlift (Barbell)",2,100.0,2,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Sumo Deadlift (Barbell)",3,100.0,3,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Sumo Deadlift (Barbell)",4,120.0,2,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Sumo Deadlift (Barbell)",5,120.0,2,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Sumo Deadlift (Barbell)",6,120.0,2,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Sumo Deadlift (Barbell)",7,120.0,2,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Sumo Deadlift (Barbell)",8,120.0,2,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Incline Bench Press (Barbell)",1,20.0,12,0,0,"Med stopp",,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Incline Bench Press (Barbell)",2,40.0,6,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Incline Bench Press (Barbell)",3,50.0,6,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Incline Bench Press (Barbell)",4,50.0,6,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Incline Bench Press (Barbell)",5,50.0,6,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Lateral Raise (Cable)",1,3.75,16,0,0,"",,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Lateral Raise (Cable)",2,3.75,15,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Lateral Raise (Cable)",3,3.75,15,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Pull Up",1,10.0,4,0,0,"",,10
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Pull Up",2,10.0,3,0,0,,,10
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Pull Up",3,10.0,3,0,0,,,10
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Chest Fly (Band)",1,8.75,12,0,0,"",,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Chest Fly (Band)",2,8.75,12,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Chest Fly (Band)",3,8.75,12,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Reverse Fly (Cable)",1,3.75,12,0,0,"",,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Reverse Fly (Cable)",2,3.75,12,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Reverse Fly (Cable)",3,3.75,12,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Bench Press - Close Grip (Barbell)",1,40.0,8,0,0,"",,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Bench Press - Close Grip (Barbell)",2,40.0,8,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Bench Press - Close Grip (Barbell)",3,40.0,8,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Hammer Curl (Dumbbell)",1,10.0,10,0,0,"",,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Hammer Curl (Dumbbell)",2,10.0,10,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Hammer Curl (Dumbbell)",3,10.0,10,0,0,,,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Shrug (Dumbbell)",1,16.0,20,0,0,"",,
2019-10-02 15:40:29,"Økt 2 - Sumo + Overkropp",1h 30m,"Shrug (Dumbbell)",2,16.0,20,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Push Press",1,20.0,12,0,0,"","Med Kevin",
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Push Press",2,30.0,6,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Push Press",3,40.0,4,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Push Press",4,50.0,4,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Push Press",5,50.0,2,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Chest Dip",1,15.0,6,0,0,"",,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Chest Dip",2,20.0,6,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Chest Dip",3,20.0,6,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Chest Dip",4,20.0,5,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Pendlay Row (Barbell)",1,60.0,6,0,0,"",,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Pendlay Row (Barbell)",2,60.0,6,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Pendlay Row (Barbell)",3,60.0,6,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Squat (Barbell)",1,20.0,12,0,0,"",,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Squat (Barbell)",2,60.0,8,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Squat (Barbell)",3,60.0,6,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Squat (Barbell)",4,80.0,8,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Squat (Barbell)",5,70.0,8,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Squat (Barbell)",6,70.0,8,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Deficit Deadlift (Barbell)",1,80.0,6,0,0,"",,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Deficit Deadlift (Barbell)",2,80.0,6,0,0,,,
2019-10-03 11:59:26,"Økt 3 + Annet",1h 18m,"Deficit Deadlift (Barbell)",3,80.0,6,0,0,,,
2019-10-06 12:39:44,"Økt 1 - Squats + Overkropp",1h 34m,"Squat (Barbell)",1,20.0,12,0,0,"","",
2019-10-06 12:39:44,"Økt 1 - Squats + Overkropp",1h 34m,"Squat (Barbell)",2,60.0,8,0,0,,,
2019-10-06 12:39:44,"Økt 1 - Squats + Overkropp",1h 34m,"Squat (Barbell)",3,90.0,3,0,0,,,
2019-10-06 12:39:44,"Økt 1 - Squats + Overkropp",1h 34m,"Squat (Barbell)",4,95.0,3,0,0,,,
2019-10-06 12:39:44,"Økt 1 - Squats + Overkropp",1h 34m,"Squat (Barbell)",5,95.0,3,0,0,,,
2019-10-06 12:39:44,"Økt 1 - Squats + Overkropp",1h 34m,"Squat (Barbell)",6,95.0,3,0,0,,,
